season,episode,speaker,id,scene,deleted,num_words
8,12,Oscar,590022,263,False,82
8,12,Phyllis,147760,100,False,42
8,12,Robert,1179620,487,False,537
8,12,Ryan,492350,304,False,81
8,12,Stanley,343378,40,False,51
8,12,Toby,393845,233,False,44
8,12,Val,344393,184,False,37
8,13,All,49578,30,False,1
8,13,Andy,2326664,882,False,584
8,13,"Andy, Darryl & Officer Foley",49716,42,False,20
8,13,Angela,1536181,754,False,220
8,13,Cece,347293,213,False,11
8,13,Creed,247912,145,False,33
8,13,Darryl,645243,424,False,136
8,13,Dwight,2872759,1252,False,889
8,13,Erin,692613,221,False,104
8,13,Ernesto,197844,63,False,25
8,13,Gabe,247373,73,False,52
8,13,Jim,3616625,1696,False,850
8,13,Kelly,99210,60,False,22
8,13,Kevin,593099,128,False,84
8,13,Meredith,98804,16,False,25
8,13,Nate,148404,48,False,70
8,13,Nurse,99294,64,False,13
8,13,Officer Foley,99419,84,False,24
8,13,Oscar,1187827,438,False,229
8,13,Pam,1389347,896,False,179
8,13,Phyllis,594081,224,False,66
8,13,Ryan,98984,35,False,16
8,13,Senator Lipton,445794,199,False,49
8,13,Stanley,347152,197,False,108
8,13,Toby,247193,66,False,38
8,13,Val,148053,3,False,15
8,14,All,49722,1,False,1
8,14,Andy,2243675,763,False,438
8,14,Angela,398135,38,False,115
8,14,Bob,199324,60,False,45
8,14,Creed,49883,18,False,2
8,14,Darryl,1146788,425,False,210
8,14,Dwight,3342251,1391,False,1171
8,14,Erin,748007,276,False,198
8,14,Group,99600,19,False,11
8,14,Jim,1496746,664,False,287
8,14,Kathy,99811,51,False,35
8,14,Kelly,398965,159,False,76
8,14,Kevin,249243,77,False,74
8,14,Meredith,99735,36,False,18
8,14,Nate,598211,204,False,168
8,14,Oscar,199289,51,False,26
8,14,Pam,1444661,354,False,237
8,14,Phyllis,99617,21,False,16
8,14,Ryan,599253,339,False,179
8,14,Stanley,349114,134,False,92
8,14,Toby,99812,46,False,15
8,14,Val,448863,177,False,42
8,15,Andy,1103156,477,False,278
8,15,Cathy,200284,49,False,42
8,15,Creed,100216,34,False,15
8,15,Darryl,200600,89,False,81
8,15,Donna Muraski,100484,70,False,21
8,15,Dwight,3158501,1267,False,1116
8,15,Emergency Operator,50112,16,False,8
8,15,Erin,1052923,439,False,184
8,15,Everyone,150271,42,False,12
8,15,Jim,1603340,522,False,309
8,15,Kelly,150191,33,False,40
8,15,Kevin,100365,53,False,24
8,15,Meredith,100121,22,False,23
8,15,Nellie,1354282,635,False,556
8,15,Oscar,50053,11,False,9
8,15,Packer,852396,350,False,176
8,15,Pam,501337,206,False,88
8,15,Paramedic,100307,44,False,11
8,15,Ryan,450942,151,False,73
8,15,Saleswoman,50030,9,False,4
8,15,Stanley,651432,223,False,112
8,15,Wally Amos,200997,144,False,45
8,16,Andy,1007827,455,False,246
8,16,Angela,553510,129,False,47
8,16,Angela/Pam,50273,8,False,1
8,16,Brandon,604800,297,False,85
8,16,Cathy,1362518,798,False,236
8,16,Darryl,706361,411,False,99
8,16,Dwight,3026874,1672,False,849
8,16,Erin,958378,524,False,140
8,16,Everyone,100824,51,False,2
8,16,Gabe,302505,150,False,47
8,16,Jim,2775298,1611,False,405
8,16,Kelly,403399,212,False,140
8,16,Kevin,201536,92,False,25
8,16,Nellie,1210347,626,False,272
8,16,Oscar,502990,102,False,92
8,16,Packer,553612,172,False,82
8,16,Pam,755274,235,False,160
8,16,Phyllis,201719,108,False,30
8,16,Ryan,1008921,561,False,163
8,16,Stanley,302410,147,False,66
8,16,Val,454025,256,False,54
8,16,Waitress,50335,16,False,3
8,17,Andy,1419434,374,False,400
8,17,Angela,456685,165,False,44
8,17,Blogger,202796,54,False,22
8,17,Blogger 2,50685,12,False,10
8,17,Cathy,202554,24,False,34
8,17,Creed,50699,17,False,6
8,17,Crowd,101636,52,False,2
8,17,Darryl,202823,58,False,33
8,17,Dwight,2688438,874,False,756
8,17,Erin,506996,137,False,158
8,17,Everyone,50714,17,False,2
8,17,Girl,203009,80,False,22
8,17,Jim,1421113,552,False,394
8,17,Kelly,456974,189,False,111
8,17,Kevin,405516,102,False,91
8,17,Lady,253771,100,False,53
8,17,Lady Blogger,50717,18,False,5
8,17,Man,50654,8,False,2
8,17,Meredith,152041,41,False,20
8,17,Nellie,963686,298,False,283
8,17,Old Lady,203124,92,False,37
8,17,Oscar,304346,102,False,55
8,17,Others,50831,27,False,1
8,17,Pam,507031,137,False,75
8,17,Patty,50719,18,False,1
8,17,Phyllis,101306,18,False,18
8,17,Ryan,862085,266,False,259
8,17,Stanley,50769,21,False,3
8,17,Toby,913628,370,False,278
8,17,Todd Packer,202477,16,False,38
8,18,Andy,1019113,340,False,334
8,18,Angela,152641,18,False,17
8,18,Cathy,51052,30,False,7
8,18,Creed,101734,7,False,16
8,18,Darryl,1325415,547,False,345
8,18,Dwight,2294933,1065,False,606
8,18,Elderly Woman,50899,10,False,8
8,18,Erin,764377,290,False,214
8,18,Everyone,50854,1,False,5
8,18,Gabe,50948,19,False,13
8,18,Irene,305722,113,False,68
8,18,Jim,2295511,1158,False,435
8,18,Kelly,153209,103,False,73
8,18,Kevin,968817,450,False,302
8,18,Meredith,50998,25,False,13
8,18,Nellie,611277,190,False,179
8,18,Oscar,203645,37,False,108
8,18,Pam,510190,265,False,103
8,18,Phyllis,306003,142,False,43
8,18,Robert California,713604,298,False,216
8,18,Ryan,102122,62,False,9
8,18,Stanley,102093,61,False,9
8,18,Toby,815509,322,False,154
8,18,Todd Packer,459242,250,False,186
8,19,All,102489,44,False,24
8,19,Alonzo,51156,10,False,7
8,19,Andy,1691973,979,False,451
8,19,Angela,51245,29,False,17
8,19,Creed,51306,35,False,5
8,19,Darryl,358754,185,False,15
8,19,Dwight,1076130,552,False,198
8,19,Erin,1640866,954,False,329
8,19,Erin and Irene,51192,19,False,7
8,19,Glenn,204839,93,False,30
8,19,Irene,819905,442,False,169
8,19,Jim,1947624,1044,False,301
8,19,Kelly,51291,34,False,2
8,19,Kevin,409594,131,False,51
8,19,Meredith,102482,43,False,12
8,19,Nellie,2152424,1093,False,751
8,19,Oscar,51123,4,False,17
8,19,Pam,870880,383,False,192
8,19,Phyllis,204924,100,False,18
8,19,Robert,1229355,543,False,292
8,19,Ryan,51125,4,False,10
8,19,Stanley,51347,39,False,4
8,19,Toby,153443,24,False,58
8,20,All,154815,60,False,8
8,20,Andy,2474249,777,False,562
8,20,Angela,412211,114,False,84
8,20,Creed,154788,58,False,55
8,20,Darryl,51574,18,False,28
8,20,Dwight,1132887,257,False,205
8,20,Erin,1288314,380,False,178
8,20,Gabe,102788,2,False,17
8,20,Hank,206716,100,False,35
8,20,Jessica,722290,272,False,103
8,20,Jim,2009112,528,False,386
8,20,Kenny,258203,112,False,20
8,20,Kevin,154655,43,False,34
8,20,Kevin & Meredith,51416,2,False,3
8,20,Lauren,567077,184,False,125
8,20,Magician,516388,226,False,181
8,20,Megan,361151,133,False,54
8,20,Nellie,1132429,184,False,388
8,20,Oscar,566571,133,False,109
8,20,Pam,1648122,377,False,332
8,20,Party guests,51558,17,False,12
8,20,Phyllis,463124,77,False,64
8,20,Robert,978416,181,False,234
8,20,Ryan,154732,54,False,22
8,20,Stanley,51421,2,False,3
8,20,Various,103346,48,False,21
8,20,Woman,51664,24,False,2
8,21,All,51840,35,False,1
8,21,Andy,2746796,1510,False,588
8,21,Andy & Erin,51705,8,False,4
8,21,Angela,363014,239,False,21
8,21,Creed,103697,72,False,14
8,21,Darryl,258823,90,False,51
8,21,Dwight,828960,440,False,289
8,21,Erin,1244020,727,False,192
8,21,Gabe,207482,154,False,57
8,21,Jim,985027,582,False,145
8,21,Kelly,674275,446,False,126
8,21,Kevin,466284,234,False,66
8,21,Meredith,51694,5,False,4
8,21,Nate,51911,43,False,32
8,21,Nellie,1865030,950,False,313
8,21,Oscar,362807,209,False,48
8,21,Pam,1503339,874,False,354
8,21,Phyllis,517294,110,False,127
8,21,Ravi,51730,11,False,43
8,21,Robert,933470,623,False,251
8,21,Robert & Creed,51836,35,False,4
8,21,Ryan,1555852,1018,False,524
8,21,Stanley,51858,37,False,2
8,21,Toby,51884,39,False,11
8,21,Wrangler,103878,92,False,11
8,22,Andy,2136491,829,False,589
8,22,Angela,208101,18,False,74
8,22,Creed,52054,10,False,11
8,22,Darryl,729553,279,False,74
8,22,David,260555,105,False,83
8,22,Dwight,781230,237,False,344
8,22,Erin,364819,146,False,73
8,22,Jim,1250363,444,False,233
8,22,Kevin,938266,396,False,296
8,22,Meredith,104232,43,False,7
8,22,Nellie,885294,236,False,203
8,22,Oscar,833753,335,False,189
8,22,Pam,1145815,344,False,165
8,22,Phyllis,52022,4,False,11
8,22,Robert,677218,231,False,196
8,22,Ryan,883949,29,False,218
8,22,Senator,364962,179,False,86
8,22,Speaker,312970,185,False,100
8,22,Stanley,52079,16,False,7
8,22,Vet,313046,192,False,110
8,22,Waiter,104172,32,False,10
8,23,All,52234,3,False,3
8,23,Andy,1466055,558,False,468
8,23,Angela,157146,69,False,51
8,23,Creed,52304,12,False,2
8,23,David,209960,140,False,43
8,23,Dwight,2931285,1030,False,502
8,23,Erin,418489,105,False,89
8,23,Gabe,679577,124,False,159
8,23,Harry,1309095,507,False,291
8,23,Jim,2512145,820,False,370
8,23,Kevin,52275,7,False,4
8,23,Mr. Ramish,576429,295,False,86
8,23,Nellie,786468,430,False,178
8,23,Oscar,52273,7,False,4
8,23,Pam,1205557,620,False,140
8,23,Phone,209780,128,False,83
8,23,Phyllis,52270,7,False,12
8,23,Receptionist,209496,84,False,22
8,23,Robert,1728258,705,False,447
8,23,Stanley,52269,7,False,5
8,23,Toby,366171,99,False,102
8,24,Andy,2581268,1337,False,555
8,24,Angela,1053700,552,False,176
8,24,Brandon,316006,156,False,61
8,24,Calvin,157631,30,False,18
8,24,Creed,52573,14,False,9
8,24,Darryl,789331,301,False,235
8,24,David,896648,598,False,188
8,24,Dwight,1420831,504,False,251
8,24,Erin,474067,240,False,104
8,24,Gabe,105244,42,False,11
8,24,Hide,105084,20,False,6
8,24,Jake,52528,4,False,5
8,24,Jim,1630801,549,False,226
8,24,Kelly,210254,35,False,50
8,24,Kevin,157818,47,False,23
8,24,Meredith,105306,46,False,8
8,24,Mose,105516,72,False,7
8,24,Nellie,1000256,441,False,119
8,24,Oscar,578583,155,False,139
8,24,Others,52721,33,False,1
8,24,Pam,1157436,404,False,117
8,24,Photographer,105224,34,False,8
8,24,Phyllis,263103,88,False,23
8,24,Ravi,52716,32,False,4
8,24,Robert,790384,413,False,264
8,24,Sasha,52526,2,False,3
8,24,Senator Lipton,737506,380,False,93
8,24,Stanley,52739,33,False,6
8,24,Toby,263484,150,False,51
8,24,Val,210761,115,False,13
9,1,Andy,1746004,1005,False,480
9,1,Angela,846954,537,False,228
9,1,Clark,1163798,609,False,184
9,1,Creed,53017,52,False,62
9,1,Darryl,158763,97,False,23
9,1,David,52877,26,False,10
9,1,Doctor,52801,3,False,11
9,1,Dwight,2223271,1407,False,549
9,1,Erin,211289,46,False,81
9,1,Jim,1110940,564,False,265
9,1,Kelly,105636,18,False,27
9,1,Kevin,370027,144,False,161
9,1,Meredith,105856,72,False,11
9,1,Nellie,529253,350,False,95
9,1,Off-camera,105652,26,False,13
9,1,Oscar,476466,305,False,69
9,1,Pam,1005434,558,False,184
9,1,Pete,688080,438,False,105
9,1,Phyllis,52832,15,False,1
9,1,Rafe,52931,34,False,1
9,1,Ryan,52822,12,False,43
9,1,Stanley,158687,87,False,17
9,1,Toby,581585,244,False,158
9,2,Andy,1756511,1202,False,331
9,2,Angela,372259,198,False,80
9,2,Clark,1170251,662,False,322
9,2,Creed,212280,40,False,31
9,2,Darryl,585387,390,False,129
9,2,Dwight,1649687,1037,False,300
9,2,Erin,1648840,915,False,330
9,2,Jim,2072397,842,False,394
9,2,Kenny,53118,17,False,19
9,2,Kevin,530922,134,False,107
9,2,Meredith,53222,37,False,15
9,2,Nellie,1648717,887,False,344
9,2,Oscar,266043,173,False,60
9,2,Pam,1805915,596,False,517
9,2,Pete,850749,430,False,166
9,2,Phyllis,53191,31,False,6
9,2,Roy,584171,183,False,159
9,2,Server,106142,24,False,13
9,2,Stanley,53082,14,False,3
9,2,Toby,265880,138,False,32
9,3,Andy,2351526,1219,False,718
9,3,Angela,106969,72,False,8
9,3,Clark,213503,63,False,40
9,3,Darryl,1657613,964,False,322
9,3,Dwight,1281194,357,False,251
9,3,Erin,1121693,459,False,155
9,3,Fake Jim,319955,6,False,82
9,3,Jim,1016521,685,False,216
9,3,Kevin,160455,107,False,13
9,3,Meredith,53490,37,False,10
9,3,Nellie,1817384,950,False,472
9,3,Nellie and Pam,53360,9,False,2
9,3,Oscar,374159,206,False,110
9,3,Pam,1817194,928,False,346
9,3,Pete,267189,137,False,28
9,3,Phyllis,160347,89,False,33
9,3,Stanley,106956,67,False,16
9,3,Voicemail,106655,2,False,9
9,4,Andy,2147523,604,False,507
9,4,Angela,268683,110,False,53
9,4,Clark,644207,187,False,51
9,4,Creed,161271,71,False,25
9,4,Darryl,590034,105,False,56
9,4,Dwight,2148511,721,False,682
9,4,Erin,590853,217,False,113
9,4,Group,1021696,484,False,68
9,4,"Group: Dunder Mifflin!
Andy: Andy Bernard presents: Summer Softball Epic Fails! [Kevin swings bat on screen, fart noise follows] Fail. [repeats] Fail",53564,1,False,1
9,4,Jim,3223989,1240,False,668
9,4,Kevin,860570,434,False,125
9,4,Meredith,375998,127,False,35
9,4,Nellie,1450073,475,False,242
9,4,Oscar,698824,312,False,112
9,4,Pam,1558903,681,False,204
9,4,Pete,107509,47,False,8
9,4,Phyllis,268556,89,False,26
9,4,"Phyllis, Kevin & Stanley",53720,19,False,5
9,4,Stanley,536878,162,False,63
9,4,Toby,107178,4,False,14
9,4,"[Clark and Pete are shown on screen]
Video Andy: Hey, I'm Pete, puberty is such a drag, man. And I'm Clark! I like to eat toilet paper. [Clark and Pete wave at camera] We fail! [Video shows memorial of Jerry",53573,1,False,1
9,4,"[repeats]
Andy: Fail",53565,1,False,1
9,5,All,54105,32,False,1
9,5,Andy,2701870,1242,False,659
9,5,Angela,323988,128,False,82
9,5,Broccoli Rob,594914,333,False,204
9,5,Businessman #1,107960,44,False,8
9,5,Businessman #2,161950,66,False,54
9,5,Businessman #3,161955,66,False,17
9,5,Clark,270290,132,False,45
9,5,Creed,162027,68,False,15
9,5,Darryl,324008,133,False,41
9,5,Dwight,2105332,702,False,514
9,5,Erin,1296872,576,False,210
9,5,HCT,756698,364,False,31
9,5,HCT Member #1,53961,18,False,6
9,5,HCT Member #2,107930,36,False,17
9,5,HCT Member #3,540718,294,False,121
9,5,Jim,1890766,806,False,312
9,5,Kevin,108282,71,False,51
9,5,Meredith,270109,121,False,31
9,5,Nellie,1134447,496,False,209
9,5,Oscar,162042,75,False,17
9,5,Pam,1728671,721,False,253
9,5,Pete,107996,46,False,11
9,5,Senator Lipton,270075,125,False,33
9,5,Stanley,108019,41,False,18
9,5,Toby,270169,140,False,20
9,6,All,54412,40,False,7
9,6,Andy,2932969,1507,False,735
9,6,Angela,651522,295,False,111
9,6,Boat Guy,652328,423,False,121
9,6,Creed,54188,7,False,7
9,6,Darryl,216857,44,False,34
9,6,David Wallace,380828,273,False,26
9,6,Dwight,1846595,940,False,460
9,6,Erin,2173321,1251,False,364
9,6,Jim,488303,163,False,97
9,6,Kevin,1357367,633,False,287
9,6,Meredith,162582,27,False,37
9,6,Nellie,868728,422,False,333
9,6,Oscar,1466021,689,False,283
9,6,Pam,596488,154,False,169
9,6,Pete,543816,378,False,75
9,6,Senator Liptop,163269,126,False,54
9,6,Toby,488866,279,False,86
9,6,Walt Jr.,217662,170,False,68
9,6,White,54174,3,False,8
9,7,Andy,490166,25,False,181
9,7,Angela,1146715,526,False,209
9,7,Business partner,545874,228,False,91
9,7,Clark,218464,97,False,30
9,7,Colin,218912,148,False,37
9,7,Creed,54506,8,False,3
9,7,Darryl,163445,19,False,22
9,7,David,326904,42,False,86
9,7,Dwight,2893227,1139,False,655
9,7,Erin,982252,341,False,168
9,7,Everyone,108921,4,False,2
9,7,Guys in breakroom,54511,10,False,1
9,7,Hank,163900,81,False,11
9,7,Jan,1367051,832,False,238
9,7,Jim,1201325,517,False,236
9,7,Kevin,163654,52,False,12
9,7,Meredith,218334,79,False,28
9,7,Molly,164054,103,False,59
9,7,Nellie,327434,116,False,133
9,7,Oscar,1146736,527,False,233
9,7,Pam,2458905,1276,False,473
9,7,Pete,491740,245,False,57
9,7,Phyllis,763539,209,False,164
9,7,Secretary,109280,56,False,15
9,7,Toby,272698,82,False,56
9,8,Angela,2854370,970,False,388
9,8,Creed,164841,74,False,23
9,8,Darryl,329133,91,False,46
9,8,David,164385,27,False,39
9,8,Dwight,3130193,1219,False,611
9,8,Erin,329702,154,False,52
9,8,Everyone,494476,222,False,32
9,8,Hide,219575,74,False,13
9,8,Jim,1591605,522,False,311
9,8,Kevin,878265,310,False,92
9,8,Meredith,439140,152,False,36
9,8,Nellie,494565,234,False,56
9,8,Oscar,1207955,436,False,299
9,8,Pam,933327,334,False,271
9,8,Pete,1262861,480,False,285
9,8,Phyllis,659432,306,False,101
9,8,Stanley,768935,308,False,71
9,8,Toby,440482,288,False,37
9,8,Trevor,1207515,397,False,214
9,8,Waiter,109780,34,False,11
9,9,Angela,606493,119,False,62
9,9,Creed,110199,11,False,14
9,9,Darryl,939401,475,False,176
9,9,Dwight,3258694,1430,False,990
9,9,Erin,1324110,394,False,248
9,9,Jim,3203777,1431,False,555
9,9,Kevin,716702,138,False,133
9,9,Meredith,275831,71,False,53
9,9,Nellie,607638,274,False,73
9,9,Oscar,386229,112,False,109
9,9,Pam,1767587,779,False,250
9,9,Pete,1213758,362,False,207
9,9,Phyllis,552030,207,False,131
9,9,Stanley,275804,69,False,34
9,9,Toby,607878,306,False,162
9,10,Angela,887668,445,False,112
9,10,Both,55609,52,False,42
9,10,Creed,222034,120,False,31
9,10,Darryl,831964,378,False,206
9,10,Dwight,998545,496,False,398
9,10,Erin,1442102,666,False,336
9,10,Helene,111092,74,False,47
9,10,Jim,1552525,589,False,395
9,10,Julius,444362,312,False,77
9,10,Julius Irving,55494,29,False,18
9,10,Kevin,776466,319,False,141
9,10,Limo Driver,110886,48,False,20
9,10,Meredith,1221171,733,False,283
9,10,Nellie,499366,251,False,205
9,10,Oscar,554991,309,False,83
9,10,Pam,2441284,1263,False,578
9,10,Pete,388933,289,False,46
9,10,Phyllis,443912,230,False,58
9,10,Stanley,221823,96,False,31
9,10,Val,721596,409,False,107
9,10,Worker,55376,10,False,3
9,11,3rd Athlead Employee,55779,20,False,7
9,11,4th Athlead Employee,55780,20,False,14
9,11,Angela,725047,294,False,73
9,11,Athlead Employee,502000,192,False,128
9,11,Clark,1950951,638,False,477
9,11,Creed,167414,81,False,13
9,11,Darryl,1059446,377,False,306
9,11,Dennis,167100,42,False,17
9,11,Dwight,2284828,680,False,738
9,11,Erin,612866,167,False,314
9,11,Everyone,55691,13,False,12
9,11,Female Athlead Employee,111590,46,False,17
9,11,Jim,1002703,241,False,247
9,11,Kevin,1059108,361,False,151
9,11,Meredith,334251,90,False,48
9,11,Nellie,501811,191,False,78
9,11,New Instant Message,55610,1,False,16
9,11,Oscar,1059269,388,False,183
9,11,Pam,1282303,452,False,315
9,11,Pete,111442,32,False,16
9,11,Phyllis,334129,75,False,26
9,11,Stanley,223293,111,False,54
9,11,Suit Store Father,613075,192,False,100
9,11,Suit Store Son,558062,254,False,57
9,11,Wade,55710,14,False,1
9,12,All,223818,84,False,11
9,12,Angela,336017,174,False,74
9,12,Audience,56020,31,False,1
9,12,Ballerinas,112033,62,False,6
9,12,Brian,280745,250,False,36
9,12,Cameraman,56148,50,False,1
9,12,Cece,223819,100,False,8
9,12,Clark,55984,29,False,14
9,12,Co-worker,168097,103,False,33
9,12,Co-worker #2,55921,17,False,4
9,12,Creed,112121,80,False,5
9,12,Dance Teacher,56014,31,False,7
9,12,Darryl,1345131,904,False,199
9,12,Drive Thru Customer,56097,47,False,12
9,12,Dwight,2463524,1225,False,610
9,12,Erin,1007864,516,False,204
9,12,Fast Food Worker,56072,43,False,3
9,12,Guy,168471,153,False,36
9,12,Investor,56041,36,False,9
9,12,Jim,2072360,1139,False,568
9,12,Kevin,559505,191,False,78
9,12,Lonnie,112094,76,False,13
9,12,Meredith,112144,84,False,13
9,12,Mr. Romanko,167982,90,False,18
9,12,Nellie,1344349,783,False,324
9,12,Oscar,448004,236,False,50
9,12,Pam,2690494,1825,False,573
9,12,Parent in Audience,56016,31,False,1
9,12,Parent in audience #1,56023,31,False,3
9,12,Parent in audience #2,56022,31,False,3
9,12,Pete,671956,357,False,90
9,12,Phyllis,168020,91,False,49
9,12,Stanley,55998,30,False,6
9,12,Toby,392473,294,False,65
9,13,Angela,56299,27,False,18
9,13,Brian,393189,7,False,63
9,13,Clark,1856574,618,False,296
9,13,Darryl,112615,53,False,23
9,13,David Wallace,506858,252,False,90
9,13,Dwight,4898984,2408,False,1235
9,13,Erin,112334,2,False,10
9,13,Gabor,168879,74,False,43
9,13,Hide,225386,130,False,43
9,13,Jim,2534257,1300,False,593
9,13,Kevin,56274,21,False,7
9,13,Melvina,281683,163,False,78
9,13,Meredith,281076,45,False,27
9,13,Mose,225124,92,False,6
9,13,Nate,112682,67,False,61
9,13,Nellie,168945,86,False,42
9,13,Oscar,112575,48,False,45
9,13,Pam,1351517,643,False,177
9,13,Pam & Dwight,56433,46,False,1
9,13,Rolf,675088,234,False,118
9,13,Sensei Ira,56388,43,False,2
9,13,Stanley,112569,47,False,25
9,13,Trevor,506692,244,False,101
9,13,Troy,56337,30,False,1
9,13,Wolf,563650,372,False,96
9,13,Zeke,225292,118,False,47
9,14,Angela,847832,260,False,189
9,14,Athlead Employee,56549,22,False,9
9,14,Brian,453467,282,False,95
9,14,Clark,226500,120,False,40
9,14,Creed,56493,16,False,8
9,14,Darryl,1979974,831,False,334
9,14,Dwight,2093070,878,False,480
9,14,Erin,564585,76,False,159
9,14,Frank,452917,224,False,84
9,14,Glenn,56524,19,False,5
9,14,Jim,1697012,712,False,349
9,14,Kevin,339398,135,False,120
9,14,Meredith,56492,16,False,25
9,14,Nate,226155,80,False,48
9,14,Nellie,508626,138,False,84
9,14,Oscar,678673,259,False,180
9,14,Pam,3224961,1397,False,870
9,14,Party Announcer,56546,21,False,9
9,14,Party Guest,56594,27,False,5
9,14,Party Photographer,283237,160,False,82
9,14,Party Waiter,56646,32,False,1
9,14,Phyllis,56498,16,False,5
9,14,Senator,453074,244,False,158
9,14,Toby,169720,69,False,30
9,14,Val,56527,19,False,16
9,15,Andy,3525288,1581,False,867
9,15,Angela,227293,81,False,61
9,15,Brian,567800,171,False,168
9,15,Clark,511343,176,False,117
9,15,Darryl,170222,32,False,69
9,15,David Wallace,569063,303,False,91
9,15,Dwight,1818241,675,False,404
9,15,Erin,1478088,590,False,315
9,15,Jan,454710,184,False,74
9,15,Jim,1477695,560,False,375
9,15,Kevin,340817,109,False,85
9,15,Meredith,113589,36,False,44
9,15,Nail manager,113512,28,False,32
9,15,Nail stylist 1,56744,12,False,17
9,15,Nail stylist 2,113493,24,False,15
9,15,Nellie,397315,94,False,128
9,15,Oscar,397422,110,False,81
9,15,Pam,1591027,556,False,221
9,15,Pete,454573,145,False,115
9,15,Phyllis,340711,102,False,92
9,15,Stanley,56724,9,False,16
9,16,Alice,1089620,788,False,179
9,16,Andy,4741689,1497,False,1166
9,16,Angela,2401192,982,False,223
9,16,Athlead Coworker,57130,18,False,9
9,16,Clark,514378,196,False,63
9,16,Creed,228818,104,False,18
9,16,Darryl,286086,135,False,45
9,16,David,854640,15,False,65
9,16,David Wallace,56960,1,False,23
9,16,Dwight,2514477,924,False,556
9,16,Erin,1889636,1068,False,293
9,16,Gabe,1147746,902,False,238
9,16,Isaac,171366,54,False,22
9,16,Jim,1605118,1078,False,258
9,16,Kevin,286298,158,False,21
9,16,Mark,1201942,594,False,689
9,16,Meredith,400122,153,False,45
9,16,Nellie,457991,242,False,148
9,16,Oscar,458553,302,False,198
9,16,Oscar's Computer,57452,50,False,18
9,16,Pam,3149079,1714,False,498
9,16,Pete,2347065,1236,False,294
9,16,Phyllis,571346,189,False,60
9,16,Roger,57221,27,False,4
9,16,Shirley,972310,434,False,120
9,16,Stanley,285657,90,False,32
9,16,Toby,858318,403,False,254
9,17,Andy,288187,149,False,109
9,17,Angela,460994,235,False,41
9,17,Aunt Shirley,172735,54,False,79
9,17,Cameron,518733,294,False,71
9,17,Clark,287941,107,False,47
9,17,Creed,172583,28,False,48
9,17,Darryl,57673,35,False,10
9,17,Dwight,2934904,766,False,648
9,17,Erin,230085,49,False,31
9,17,Esther,115088,20,False,15
9,17,Fannie,1094191,397,False,260
9,17,German Minister,172595,30,False,42
9,17,Henry,172641,30,False,43
9,17,Jeb,690729,198,False,181
9,17,Jim,345058,61,False,57
9,17,Kevin,691359,317,False,113
9,17,Meredith,172837,78,False,17
9,17,Mose,172466,21,False,19
9,17,Nellie,115224,50,False,24
9,17,Oscar,632617,89,False,120
9,17,Pam,1209455,485,False,236
9,17,Phyllis,460652,160,False,94
9,17,Stanley,115224,50,False,36
9,17,Todd Packer,805993,269,False,434
9,17,Zeke,517866,111,False,69
9,18,Andy,635675,165,False,283
9,18,Angela,1851649,760,False,337
9,18,Angela & Oscar,57972,33,False,2
9,18,Brian,1331671,676,False,162
9,18,Clark,1329668,436,False,205
9,18,Darryl,694031,255,False,63
9,18,Dwight,2139757,762,False,407
9,18,Erin,173390,55,False,37
9,18,Esther,463498,238,False,101
9,18,Group,231020,49,False,5
9,18,Jim,1792563,605,False,214
9,18,Kevin,519807,110,False,104
9,18,Meredith,173325,45,False,34
9,18,Mr. Ruger,289146,114,False,40
9,18,Nellie,231417,94,False,51
9,18,Oscar,1678528,743,False,203
9,18,Pam,2428755,855,False,415
9,18,Pete,115648,44,False,20
9,18,Phyllis,346456,60,False,29
9,18,Promo Announcer,115790,54,False,4
9,18,Promo Voice,57739,8,False,52
9,18,Ruger Sister 1,115676,47,False,16
9,18,Ruger Sister 2,57841,24,False,6
9,18,Ryan Howard,983409,391,False,190
9,18,Salesman,57840,23,False,5
9,18,Salesmen,57835,23,False,13
9,18,Senator,57971,33,False,12
9,18,Stanley,289083,107,False,82
9,18,Toby,115483,22,False,57
9,19,Andy,1802576,946,False,495
9,19,Angela,232475,102,False,54
9,19,Carla,466016,376,False,94
9,19,Clark,2151260,1108,False,231
9,19,Creed,116338,66,False,8
9,19,Crowd,116316,65,False,4
9,19,Dwight,3546904,1862,False,828
9,19,Erin,580511,137,False,140
9,19,Everyone,116257,54,False,3
9,19,Jim,871468,347,False,163
9,19,Kevin,290798,164,False,54
9,19,Man,349118,223,False,105
9,19,Meredith,116245,55,False,14
9,19,Mrs. Davis,291172,225,False,30
9,19,Nellie,754987,260,False,142
9,19,Oscar,406526,125,False,69
9,19,Pam,522737,187,False,122
9,19,Pete,116188,46,False,8
9,19,Phyllis,290359,96,False,25
9,19,Reporter #1,58149,32,False,11
9,19,Reporter #2,58150,32,False,5
9,19,Robert,406998,215,False,162
9,19,Stanley,1220858,594,False,199
9,19,Toby,871652,376,False,158
9,19,Todd,116524,96,False,6
9,20,Andy,2276623,911,False,532
9,20,Angela,934416,435,False,265
9,20,"Bob Vance, Vance Refrigeration",58402,30,False,5
9,20,Carla Fern,291948,135,False,66
9,20,Clark,350143,115,False,78
9,20,Creed,58491,41,False,18
9,20,Darryl,583795,236,False,79
9,20,Director,759418,409,False,117
9,20,Dwight,1226360,579,False,274
9,20,Erin,933889,343,False,208
9,20,Esther,350631,200,False,80
9,20,Group,116730,41,False,2
